ID,Assignments (100),Midterm (100),Final (100),Assignments (30%),Midterm (35%),Final (35%),Total (100%),Grade
XX08668,0,20,30,,,,,
XX08669,63,80,100,,,,,
XX08670,67,50,40,,,,,
XX08671,80,83,30,,,,,
XX08672,87,30,10,,,,,
XX08673,80,97,88,,,,,
XX08674,80,80,78,,,,,
XX08675,33,100,5,,,,,
XX08676,7,63,15,,,,,
XX08677,23,40,18,,,,,
XX08678,50,0,85,,,,,
XX08679,23,0,32,,,,,
XX08680,80,93,72,,,,,
XX08681,23,100,32,,,,,
XX08682,27,13,52,,,,,
XX08683,87,93,82,,,,,
XX08684,80,23,82,,,,,
XX08685,57,47,68,,,,,
XX08686,57,13,90,,,,,
XX08687,30,37,95,,,,,
XX08688,80,57,42,,,,,
XX08689,30,97,45,,,,,
XX08690,33,43,8,,,,,
XX08691,77,57,8,,,,,
XX08692,67,70,60,,,,,
XX08693,77,97,25,,,,,
XX08694,43,53,5,,,,,
XX08695,33,37,32,,,,,
XX08696,57,47,8,,,,,
XX08697,43,37,98,,,,,
XX08698,67,13,2,,,,,
XX08699,77,20,92,,,,,
XX08700,33,100,32,,,,,
XX08701,50,47,95,,,,,
XX08702,77,3,42,,,,,
XX08703,97,27,32,,,,,
XX08704,30,57,98,,,,,
XX08705,77,87,80,,,,,
XX08706,13,70,92,,,,,
XX08707,20,17,42,,,,,
XX08708,7,27,38,,,,,
XX08709,87,77,68,,,,,
XX08710,33,90,38,,,,,
XX08711,10,47,35,,,,,
XX08712,83,30,2,,,,,
XX08713,80,10,48,,,,,
XX08714,97,10,57,,,,,
XX08715,97,97,65,,,,,
XX08716,30,80,20,,,,,
XX08717,43,77,52,,,,,
XX08718,33,63,48,,,,,
XX08719,77,43,2,,,,,
XX08720,100,17,32,,,,,
XX08721,10,30,30,,,,,
XX08722,73,27,42,,,,,
XX08723,70,43,8,,,,,
XX08724,83,100,0,,,,,
XX08725,40,7,28,,,,,
XX08726,37,17,18,,,,,
XX08727,10,47,15,,,,,
XX08728,13,10,8,,,,,
XX08729,43,30,5,,,,,
XX08730,83,60,88,,,,,
XX08731,17,97,0,,,,,
XX08732,67,17,100,,,,,
XX08733,50,43,15,,,,,
XX08734,23,93,65,,,,,
XX08735,67,63,70,,,,,
XX08736,87,43,0,,,,,
XX08737,93,73,20,,,,,
XX08738,30,20,60,,,,,
XX08739,27,73,30,,,,,
XX08740,63,13,72,,,,,
XX08741,33,93,57,,,,,
XX08742,10,37,28,,,,,
XX08743,33,0,30,,,,,
XX08744,67,37,48,,,,,
XX08745,50,43,60,,,,,
XX08746,0,3,88,,,,,
XX08747,57,93,48,,,,,
XX08748,57,100,72,,,,,
XX08749,10,80,20,,,,,
XX08750,90,60,45,,,,,
XX08751,27,17,35,,,,,
XX08752,3,23,2,,,,,
XX08753,40,0,62,,,,,
XX08754,80,20,0,,,,,
XX08755,100,7,15,,,,,
XX08756,83,33,90,,,,,
XX08757,97,90,92,,,,,
XX08758,0,3,8,,,,,
XX08759,23,13,15,,,,,
XX08760,40,30,28,,,,,
XX08761,63,90,35,,,,,
XX08762,83,73,10,,,,,
XX08763,7,63,10,,,,,
XX08764,100,20,68,,,,,
XX08765,0,57,85,,,,,
XX08766,7,60,52,,,,,
XX08767,70,0,98,,,,,
XX08768,60,30,25,,,,,
XX08769,33,100,12,,,,,
XX08770,43,60,60,,,,,
XX08771,97,87,70,,,,,
XX08772,0,57,40,,,,,
XX08773,97,70,48,,,,,
XX08774,77,3,0,,,,,
XX08775,90,47,22,,,,,
XX08776,90,87,20,,,,,
XX08777,90,87,85,,,,,
XX08778,90,3,5,,,,,
XX08779,70,3,62,,,,,
XX08780,67,87,70,,,,,
XX08781,90,83,100,,,,,
XX08782,93,57,60,,,,,
XX08783,67,83,25,,,,,
XX08784,57,37,38,,,,,
XX08785,50,40,62,,,,,
XX08786,40,80,10,,,,,
XX08787,7,27,72,,,,,
XX08788,77,3,2,,,,,
XX08789,80,70,98,,,,,
XX08790,80,37,2,,,,,
XX08791,47,20,62,,,,,
XX08792,83,27,32,,,,,
XX08793,97,27,48,,,,,
XX08794,67,0,60,,,,,
XX08795,37,77,28,,,,,
XX08796,37,63,90,,,,,
XX08797,23,37,42,,,,,
XX08798,70,43,57,,,,,
XX08799,33,20,85,,,,,
XX08800,17,33,72,,,,,
XX08801,43,87,68,,,,,
XX08802,40,43,92,,,,,
XX08803,10,93,88,,,,,
XX08804,87,47,57,,,,,
XX08805,3,0,80,,,,,
XX08806,10,90,30,,,,,
XX08807,60,40,32,,,,,
XX08808,97,67,70,,,,,
XX08809,53,13,32,,,,,
XX08810,17,70,95,,,,,
XX08811,33,0,35,,,,,
XX08812,70,33,32,,,,,
XX08813,30,67,38,,,,,
XX08814,47,50,25,,,,,
XX08815,13,60,70,,,,,
XX08816,80,70,40,,,,,
XX08817,30,100,98,,,,,
XX08818,37,23,42,,,,,
XX08819,73,23,25,,,,,
XX08820,30,87,48,,,,,
XX08821,17,27,78,,,,,
XX08822,93,47,38,,,,,
XX08823,43,57,100,,,,,
XX08824,63,3,57,,,,,
XX08825,100,10,98,,,,,
XX08826,7,23,60,,,,,
XX08827,13,43,28,,,,,
XX08828,73,67,95,,,,,
XX08829,90,63,80,,,,,
XX08830,60,73,2,,,,,
XX08831,40,67,78,,,,,
XX08832,27,37,98,,,,,
XX08833,77,10,72,,,,,
XX08834,23,60,12,,,,,
XX08835,40,57,50,,,,,
XX08836,67,47,95,,,,,
XX08837,87,73,75,,,,,
XX08838,47,90,68,,,,,
XX08839,90,50,55,,,,,
XX08840,47,100,55,,,,,
XX08841,83,40,100,,,,,
XX08842,67,47,72,,,,,
XX08843,43,100,72,,,,,
XX08844,53,70,98,,,,,
XX08845,97,53,28,,,,,
XX08846,20,20,12,,,,,
XX08847,40,40,2,,,,,
XX08848,60,30,48,,,,,
XX08849,53,57,45,,,,,
XX08850,100,100,30,,,,,
XX08851,20,63,32,,,,,
XX08852,93,57,15,,,,,
XX08853,60,80,45,,,,,
XX08854,53,30,57,,,,,
XX08855,3,93,40,,,,,
XX08856,100,70,80,,,,,
XX08857,100,43,20,,,,,
XX08858,33,87,0,,,,,
XX08859,97,3,42,,,,,
XX08860,73,87,70,,,,,
XX08861,57,13,35,,,,,
XX08862,93,10,57,,,,,
XX08863,43,83,48,,,,,
XX08864,30,100,72,,,,,
XX08865,93,43,92,,,,,
XX08866,83,3,15,,,,,
XX08867,3,23,25,,,,,
XX08868,23,43,55,,,,,
XX08869,53,67,8,,,,,
XX08870,47,73,18,,,,,
XX08871,80,27,25,,,,,
XX08872,13,53,75,,,,,
XX08873,50,40,30,,,,,
XX08874,17,57,85,,,,,
XX08875,77,77,85,,,,,
XX08876,60,90,18,,,,,
XX08877,23,87,80,,,,,
XX08878,57,27,78,,,,,
XX08879,33,60,45,,,,,
XX08880,73,50,0,,,,,
XX08881,43,97,98,,,,,
XX08882,100,73,42,,,,,
XX08883,20,13,60,,,,,
XX08884,60,80,22,,,,,
XX08885,70,7,68,,,,,
XX08886,83,83,32,,,,,
XX08887,67,37,62,,,,,
XX08888,30,10,78,,,,,
XX08889,40,100,28,,,,,
XX08890,97,47,95,,,,,
XX08891,87,37,20,,,,,
XX08892,70,53,80,,,,,
XX08893,37,100,82,,,,,
XX08894,43,73,90,,,,,
XX08895,97,50,42,,,,,
XX08896,23,43,30,,,,,
XX08897,53,87,48,,,,,
XX08898,87,47,80,,,,,
XX08899,83,20,75,,,,,
XX08900,50,3,55,,,,,
XX08901,70,7,92,,,,,
XX08902,73,30,45,,,,,
XX08903,73,37,40,,,,,
XX08904,67,43,15,,,,,
XX08905,93,33,28,,,,,
XX08906,10,70,78,,,,,
XX08907,77,83,88,,,,,
XX08908,17,57,50,,,,,
XX08909,70,100,45,,,,,
XX08910,77,40,60,,,,,
XX08911,77,63,42,,,,,
XX08912,93,70,25,,,,,
XX08913,90,17,0,,,,,
XX08914,3,0,8,,,,,
XX08915,7,13,10,,,,,
XX08916,50,97,48,,,,,
XX08917,10,7,5,,,,,
XX08918,27,57,25,,,,,
XX08919,97,73,35,,,,,
XX08920,93,57,48,,,,,
XX08921,77,33,88,,,,,
XX08922,47,37,0,,,,,
XX08923,90,47,45,,,,,
XX08924,40,13,52,,,,,
XX08925,17,57,22,,,,,
XX08926,27,3,0,,,,,
XX08927,50,17,50,,,,,
XX08928,50,70,50,,,,,
XX08929,47,87,90,,,,,
XX08930,97,60,72,,,,,
XX08931,50,17,35,,,,,
XX08932,53,97,15,,,,,
XX08933,33,80,28,,,,,
XX08934,3,7,40,,,,,
XX08935,3,57,10,,,,,
XX08936,40,0,32,,,,,
XX08937,40,77,18,,,,,
XX08938,83,80,98,,,,,
XX08939,3,40,12,,,,,
XX08940,87,7,55,,,,,
XX08941,50,50,52,,,,,
XX08942,0,93,70,,,,,
XX08943,60,90,88,,,,,
XX08944,57,83,30,,,,,
XX08945,57,23,32,,,,,
XX08946,13,40,90,,,,,
XX08947,93,30,90,,,,,
XX08948,37,10,80,,,,,
XX08949,33,30,30,,,,,
XX08950,43,43,95,,,,,
XX08951,3,100,32,,,,,
XX08952,87,47,15,,,,,
XX08953,37,80,0,,,,,
XX08954,73,30,57,,,,,
XX08955,50,80,92,,,,,
XX08956,73,90,70,,,,,
XX08957,20,0,100,,,,,
XX08958,23,43,12,,,,,
XX08959,3,100,60,,,,,
XX08960,93,27,98,,,,,
XX08961,100,27,85,,,,,
XX08962,77,60,72,,,,,
XX08963,47,90,8,,,,,
XX08964,3,60,48,,,,,
XX08965,33,27,30,,,,,
XX08966,70,67,55,,,,,
XX08967,80,3,75,,,,,
XX08968,37,20,78,,,,,
XX08969,57,40,42,,,,,
XX08970,3,40,70,,,,,
XX08971,90,30,32,,,,,
XX08972,23,77,10,,,,,
XX08973,37,0,15,,,,,
XX08974,37,10,75,,,,,
XX08975,17,37,12,,,,,
XX08976,37,20,55,,,,,
XX08977,3,93,68,,,,,
XX08978,93,47,32,,,,,
XX08979,7,80,95,,,,,
XX08980,97,20,90,,,,,
XX08981,57,80,45,,,,,
XX08982,67,60,32,,,,,
XX08983,40,87,32,,,,,
XX08984,77,97,80,,,,,
XX08985,23,0,12,,,,,
XX08986,100,47,75,,,,,
XX08987,37,63,30,,,,,
XX08988,30,90,30,,,,,
XX08989,43,53,2,,,,,
XX08990,40,40,52,,,,,
XX08991,47,13,42,,,,,
XX08992,83,80,22,,,,,
XX08993,47,90,8,,,,,
XX08994,47,87,60,,,,,
XX08995,43,73,80,,,,,
XX08996,57,97,40,,,,,
XX08997,43,3,18,,,,,
XX08998,30,23,82,,,,,
XX08999,37,73,95,,,,,
XX09001,23,20,38,,,,,
XX09002,17,57,22,,,,,
XX09003,40,20,12,,,,,
XX09004,50,17,32,,,,,
XX09005,50,33,38,,,,,
XX09006,100,20,55,,,,,
XX09007,37,47,60,,,,,
XX09008,97,80,12,,,,,
XX09009,87,0,70,,,,,
XX09010,97,67,100,,,,,
XX09011,57,40,18,,,,,
XX09012,40,100,98,,,,,
XX09013,37,100,95,,,,,
XX09014,100,30,48,,,,,
XX09015,87,17,78,,,,,
XX09016,30,17,55,,,,,
XX09017,73,33,10,,,,,
XX09018,77,77,95,,,,,
XX09019,0,90,22,,,,,
XX09020,73,7,55,,,,,
XX09021,57,30,35,,,,,
XX09022,23,80,8,,,,,
XX09023,70,27,5,,,,,
XX09024,67,100,12,,,,,
XX09025,20,73,75,,,,,
XX09026,67,20,100,,,,,
XX09027,13,0,5,,,,,
XX09028,3,53,30,,,,,
XX09029,70,80,100,,,,,
XX09030,40,50,5,,,,,
XX09031,43,10,15,,,,,
XX09032,70,33,85,,,,,
XX09033,90,50,62,,,,,
XX09034,90,0,82,,,,,
XX09035,63,80,8,,,,,
XX09036,83,37,90,,,,,
XX09037,100,3,40,,,,,
XX09038,97,40,70,,,,,
XX09039,97,20,15,,,,,
XX09040,50,93,50,,,,,
XX09041,20,7,62,,,,,
XX09042,47,50,70,,,,,
XX09043,50,50,85,,,,,
XX09044,53,77,98,,,,,
XX09045,50,37,30,,,,,
XX09046,27,83,20,,,,,
XX09047,27,63,88,,,,,
XX09048,3,10,88,,,,,
XX09049,90,7,48,,,,,
XX09050,53,30,55,,,,,
XX09051,90,7,22,,,,,
XX09052,33,20,22,,,,,
XX09053,67,0,65,,,,,
XX09054,87,43,0,,,,,
XX09055,70,90,70,,,,,
XX09056,80,10,80,,,,,
XX09057,93,40,98,,,,,
XX09058,100,67,45,,,,,
XX09059,90,20,88,,,,,
XX09060,100,73,0,,,,,
XX09061,100,30,10,,,,,
XX09062,30,50,12,,,,,
XX09063,97,27,75,,,,,
XX09064,73,43,75,,,,,
XX09065,87,70,90,,,,,
XX09066,87,53,88,,,,,
XX09067,100,7,85,,,,,
XX09068,67,3,55,,,,,
XX09069,53,73,82,,,,,
XX09070,17,20,75,,,,,
XX09071,40,40,85,,,,,
XX09072,70,23,38,,,,,
XX09073,57,83,40,,,,,
XX09074,3,67,28,,,,,
XX09075,33,40,72,,,,,
XX09076,93,100,48,,,,,
XX09077,13,90,45,,,,,
XX09078,63,67,38,,,,,
XX09079,87,0,85,,,,,
XX09080,97,63,32,,,,,
XX09081,0,83,65,,,,,
XX09082,0,97,38,,,,,
XX09083,53,23,82,,,,,
XX09084,0,57,15,,,,,
XX09085,70,90,48,,,,,
XX09086,60,87,5,,,,,
XX09087,7,3,28,,,,,
XX09088,80,20,85,,,,,
XX09089,90,40,20,,,,,
XX09090,13,33,30,,,,,
XX09091,50,93,38,,,,,
XX09092,93,90,80,,,,,
XX09093,93,77,68,,,,,
XX09094,0,17,32,,,,,
XX09095,0,77,28,,,,,
XX09096,67,87,22,,,,,
XX09097,47,3,45,,,,,
XX09098,50,43,8,,,,,
XX09099,90,43,90,,,,,
XX09100,83,40,42,,,,,
XX09101,17,63,65,,,,,
XX09102,93,50,70,,,,,
XX09103,50,33,48,,,,,
XX09104,93,70,52,,,,,
XX09105,70,93,50,,,,,
XX09106,80,23,8,,,,,
XX09107,37,3,55,,,,,
XX09108,33,37,35,,,,,
XX09109,53,47,25,,,,,
XX09110,80,33,90,,,,,
XX09111,63,67,80,,,,,
XX09112,33,37,60,,,,,
XX09113,73,3,40,,,,,
XX09114,47,73,95,,,,,
XX09115,20,37,62,,,,,
XX09116,93,43,78,,,,,
XX09117,73,23,30,,,,,
XX09118,47,50,72,,,,,
XX09119,67,33,68,,,,,
XX09120,17,33,65,,,,,
XX09121,13,37,32,,,,,
XX09122,30,73,100,,,,,
XX09123,67,17,10,,,,,
XX09124,97,90,80,,,,,
XX09125,60,30,38,,,,,
XX09126,10,17,28,,,,,
XX09127,100,7,88,,,,,
XX09128,0,53,62,,,,,
XX09129,60,53,15,,,,,
XX09130,60,83,95,,,,,
XX09131,83,57,90,,,,,
XX09132,93,0,90,,,,,
XX09133,87,60,22,,,,,
XX09134,20,80,72,,,,,
XX09135,23,80,78,,,,,
XX09136,63,23,57,,,,,
XX09137,80,33,20,,,,,
XX09138,47,70,60,,,,,
XX09139,87,97,55,,,,,
XX09140,100,83,48,,,,,
XX09141,20,27,25,,,,,
XX09142,53,100,20,,,,,
XX09143,70,47,22,,,,,
XX09144,63,63,18,,,,,
XX09145,7,80,72,,,,,
XX09146,3,37,5,,,,,
XX09147,43,40,12,,,,,
XX09148,73,100,0,,,,,
XX09149,80,80,68,,,,,
XX09150,83,7,18,,,,,
XX09151,23,7,62,,,,,
XX09152,33,77,5,,,,,
XX09153,7,50,0,,,,,
XX09154,97,20,95,,,,,
XX09155,67,43,92,,,,,
XX09156,53,90,70,,,,,
XX09157,40,33,95,,,,,
XX09158,67,63,75,,,,,
XX09159,50,7,5,,,,,
XX09160,33,67,30,,,,,
XX09161,33,97,18,,,,,
XX09162,23,63,65,,,,,
XX09163,77,93,12,,,,,
XX09164,100,37,40,,,,,
XX09165,100,100,78,,,,,
XX09166,53,20,68,,,,,
XX09167,3,57,98,,,,,
XX09168,13,100,2,,,,,
XX09169,20,47,32,,,,,
XX09170,93,80,42,,,,,
XX09171,30,57,28,,,,,
XX09172,83,100,40,,,,,
XX09173,43,47,15,,,,,
XX09174,53,7,12,,,,,
XX09175,93,20,72,,,,,
XX09176,47,43,62,,,,,
XX09177,7,80,45,,,,,
XX09178,10,57,95,,,,,
XX09179,50,93,48,,,,,
XX09180,100,83,92,,,,,
XX09181,87,13,30,,,,,
XX09182,97,20,85,,,,,
XX09183,43,93,30,,,,,
XX09184,90,23,98,,,,,
XX09185,20,0,65,,,,,
XX09186,37,63,40,,,,,
XX09187,30,37,40,,,,,
XX09188,100,93,28,,,,,
XX09189,43,7,25,,,,,
XX09190,3,67,42,,,,,
XX09191,60,33,100,,,,,
XX09192,93,50,35,,,,,
XX09193,3,77,95,,,,,
XX09194,83,10,52,,,,,
XX09195,70,30,38,,,,,
XX09196,80,3,78,,,,,
XX09197,70,80,45,,,,,
XX09198,20,30,70,,,,,
XX09199,40,90,12,,,,,
XX09200,7,77,78,,,,,
XX09201,23,0,65,,,,,
XX09202,43,73,50,,,,,
XX09203,87,57,85,,,,,
XX09204,60,83,12,,,,,
XX09205,3,0,98,,,,,
XX09206,3,7,100,,,,,
XX09207,27,100,10,,,,,
XX09208,23,0,12,,,,,
XX09209,10,80,48,,,,,
XX09210,77,80,60,,,,,
XX09211,23,20,25,,,,,
XX09212,23,63,62,,,,,
XX09213,30,73,85,,,,,
XX09214,10,17,35,,,,,
XX09215,0,97,40,,,,,
XX09216,43,23,57,,,,,
XX09217,70,0,65,,,,,
XX09218,37,37,32,,,,,
XX09219,93,30,68,,,,,
XX09220,100,63,82,,,,,
XX09221,100,93,18,,,,,
XX09222,27,27,5,,,,,
XX09223,80,70,82,,,,,
XX09224,80,0,5,,,,,
XX09225,97,83,10,,,,,
XX09226,63,97,50,,,,,
XX09227,43,7,72,,,,,
XX09228,17,83,8,,,,,
XX09229,70,47,68,,,,,
XX09230,63,100,22,,,,,
XX09231,70,53,48,,,,,
XX09232,27,17,28,,,,,
XX09233,37,17,98,,,,,
XX09234,20,43,90,,,,,
XX09235,0,30,35,,,,,
XX09236,20,80,57,,,,,
XX09237,53,67,85,,,,,
XX09238,37,53,48,,,,,
XX09239,57,63,80,,,,,
XX09240,30,13,92,,,,,
XX09241,20,77,57,,,,,
XX09242,83,50,62,,,,,
XX09243,63,37,2,,,,,
XX09244,27,17,35,,,,,
XX09245,60,37,40,,,,,
XX09246,53,73,12,,,,,
XX09247,27,43,28,,,,,
XX09248,37,83,55,,,,,
XX09249,47,7,0,,,,,
XX09250,13,93,38,,,,,
XX09251,33,47,22,,,,,
XX09252,100,100,40,,,,,
XX09253,73,40,65,,,,,
XX09254,50,57,25,,,,,
XX09255,30,63,100,,,,,
XX09256,100,50,5,,,,,
XX09257,77,83,20,,,,,
XX09258,73,93,65,,,,,
XX09259,47,70,85,,,,,
XX09260,80,17,15,,,,,
XX09261,73,87,85,,,,,
XX09262,40,67,85,,,,,
XX09263,20,77,95,,,,,
XX09264,40,43,0,,,,,
XX09265,70,83,70,,,,,
XX09266,90,27,62,,,,,
XX09267,13,53,50,,,,,
XX09268,33,30,95,,,,,
XX09269,100,63,50,,,,,
XX09270,30,53,22,,,,,
XX09271,60,27,48,,,,,
XX09272,77,57,5,,,,,
XX09273,3,63,62,,,,,
XX09274,13,73,80,,,,,
XX09275,30,77,42,,,,,
XX09276,10,43,38,,,,,
XX09277,3,40,57,,,,,
XX09278,23,80,90,,,,,
XX09279,87,60,57,,,,,
XX09280,0,53,35,,,,,
XX09281,37,13,72,,,,,
XX09282,63,87,75,,,,,
XX09283,3,53,85,,,,,
XX09284,63,0,60,,,,,
XX09285,93,0,2,,,,,
XX09286,37,97,62,,,,,
XX09287,77,40,95,,,,,
XX09288,67,10,72,,,,,
XX09289,10,73,82,,,,,
XX09290,23,27,85,,,,,
XX09291,3,73,92,,,,,
XX09292,33,80,65,,,,,
XX09293,23,37,72,,,,,
XX09294,93,70,45,,,,,
XX09295,87,47,5,,,,,
XX09296,80,77,42,,,,,
XX09297,33,33,20,,,,,
XX09298,53,17,75,,,,,
XX09299,37,17,40,,,,,
XX09300,83,33,20,,,,,
XX09301,87,43,38,,,,,
XX09302,57,53,80,,,,,
XX09303,80,50,80,,,,,
XX09304,53,60,25,,,,,
XX09305,30,47,38,,,,,
XX09306,90,100,65,,,,,
XX09307,90,70,90,,,,,
XX09308,3,23,52,,,,,
XX09309,83,13,42,,,,,
XX09310,60,30,28,,,,,
XX09311,97,13,68,,,,,
XX09312,30,17,30,,,,,
XX09313,57,0,48,,,,,
XX09314,30,80,2,,,,,
XX09315,7,33,12,,,,,
XX09316,20,80,95,,,,,
XX09317,70,37,48,,,,,
XX09318,47,13,32,,,,,
XX09319,83,50,85,,,,,
XX09320,30,53,8,,,,,
XX09321,0,37,12,,,,,
XX09322,7,37,50,,,,,
XX09323,73,87,12,,,,,
XX09324,63,23,68,,,,,
XX09325,23,23,88,,,,,
XX09326,37,10,85,,,,,
XX09327,100,0,50,,,,,
XX09328,20,93,32,,,,,
XX09329,43,53,5,,,,,
XX09330,27,53,15,,,,,
XX09331,97,23,62,,,,,
XX09332,73,90,90,,,,,
XX09333,33,90,90,,,,,
XX09334,93,33,30,,,,,
XX09335,70,7,98,,,,,
XX09336,67,23,48,,,,,
XX09337,37,17,65,,,,,
XX09338,90,17,35,,,,,
XX09339,93,27,70,,,,,
XX09340,63,20,92,,,,,
XX09341,80,10,78,,,,,
XX09342,43,33,65,,,,,
XX09343,13,3,65,,,,,
XX09344,30,87,65,,,,,
XX09345,50,70,52,,,,,
XX09346,0,70,8,,,,,
XX09347,33,70,60,,,,,
XX09348,67,13,62,,,,,
XX09349,70,10,35,,,,,
XX09350,7,60,30,,,,,
XX09351,7,73,10,,,,,
XX09352,10,80,78,,,,,
XX09353,57,57,80,,,,,
XX09354,100,27,78,,,,,
XX09355,83,13,65,,,,,
XX09356,50,87,78,,,,,
XX09357,10,33,48,,,,,
XX09358,60,23,92,,,,,
XX09359,37,60,78,,,,,
XX09360,7,77,82,,,,,
XX09361,87,13,25,,,,,
XX09362,33,63,12,,,,,
XX09363,37,33,85,,,,,
XX09364,0,83,75,,,,,
XX09365,27,43,100,,,,,
XX09366,53,97,82,,,,,
XX09367,57,40,88,,,,,
XX09368,93,3,90,,,,,
XX09369,10,40,48,,,,,
XX09370,80,63,32,,,,,
XX09371,87,87,8,,,,,
XX09372,50,60,75,,,,,
XX09373,73,80,75,,,,,
XX09374,40,90,80,,,,,
XX09375,77,63,100,,,,,
XX09376,67,80,20,,,,,
XX09377,0,20,52,,,,,
XX09378,47,10,95,,,,,
XX09379,60,70,15,,,,,
XX09380,53,17,5,,,,,
XX09381,23,77,42,,,,,
XX09382,73,90,75,,,,,
XX09383,30,57,48,,,,,
XX09384,93,67,88,,,,,
XX09385,67,0,25,,,,,
XX09386,80,77,30,,,,,
XX09387,100,70,65,,,,,
XX09388,27,90,12,,,,,
XX09389,60,90,82,,,,,
XX09390,13,80,95,,,,,
XX09391,50,97,38,,,,,
XX09392,43,17,35,,,,,
XX09393,33,70,48,,,,,
XX09394,43,30,35,,,,,
XX09395,43,23,18,,,,,
XX09396,87,27,78,,,,,
XX09397,7,57,42,,,,,
XX09398,23,77,57,,,,,
XX09399,23,3,60,,,,,
XX09400,87,17,30,,,,,
XX09401,53,43,22,,,,,
XX09402,30,7,42,,,,,
XX09403,90,40,48,,,,,
XX09404,90,57,60,,,,,
XX09405,37,93,20,,,,,
XX09406,7,57,62,,,,,
XX09407,3,23,30,,,,,
XX09408,60,70,92,,,,,
XX09409,43,90,72,,,,,
XX09410,30,30,70,,,,,
XX09411,47,40,40,,,,,
XX09412,0,60,60,,,,,
XX09413,37,40,5,,,,,
XX09414,97,3,62,,,,,
XX09415,73,23,95,,,,,
XX09416,47,27,32,,,,,
XX09417,50,30,28,,,,,
XX09418,63,90,8,,,,,
XX09419,70,73,85,,,,,
XX09420,33,77,65,,,,,
XX09421,60,33,92,,,,,
XX09422,100,63,55,,,,,
XX09423,53,17,92,,,,,
XX09424,13,60,57,,,,,
XX09425,87,7,0,,,,,
XX09426,20,77,2,,,,,
XX09427,80,20,85,,,,,
XX09428,27,97,8,,,,,
XX09429,37,47,100,,,,,
XX09430,13,0,25,,,,,
XX09431,57,83,62,,,,,
XX09432,23,57,32,,,,,
XX09433,87,10,98,,,,,
XX09434,37,77,5,,,,,
XX09435,60,53,75,,,,,
XX09436,17,77,70,,,,,
XX09437,33,83,68,,,,,
XX09438,57,70,8,,,,,
XX09439,40,100,2,,,,,
XX09440,23,13,38,,,,,
XX09441,50,13,60,,,,,
XX09442,83,20,52,,,,,
XX09443,70,77,55,,,,,
XX09444,77,90,55,,,,,
XX09445,63,10,70,,,,,
XX09446,40,3,8,,,,,
XX09447,13,90,28,,,,,
XX09448,7,57,25,,,,,
XX09449,43,33,22,,,,,
XX09450,87,43,70,,,,,
XX09451,47,50,75,,,,,
XX09452,40,90,15,,,,,
XX09453,37,97,60,,,,,
XX09454,27,90,50,,,,,
XX09455,73,37,90,,,,,
XX09456,7,27,18,,,,,
XX09457,73,80,48,,,,,
XX09458,67,0,48,,,,,
XX09459,93,0,0,,,,,
XX09460,37,57,20,,,,,
XX09461,63,13,50,,,,,
XX09462,33,77,95,,,,,
XX09463,7,70,70,,,,,
XX09464,47,7,18,,,,,
XX09465,30,27,72,,,,,
XX09466,63,100,0,,,,,
XX09467,83,63,42,,,,,
XX09468,57,23,15,,,,,
XX09469,30,13,82,,,,,
XX09470,7,13,48,,,,,
XX09471,50,87,15,,,,,
XX09472,50,67,62,,,,,
XX09473,27,43,18,,,,,
XX09474,3,73,38,,,,,
XX09475,63,100,75,,,,,
XX09476,60,83,5,,,,,
XX09477,93,10,85,,,,,
XX09478,100,50,70,,,,,
XX09479,50,97,32,,,,,
XX09480,10,87,65,,,,,
XX09481,90,43,8,,,,,
XX09482,23,93,68,,,,,
XX09483,50,3,20,,,,,
XX09484,83,60,92,,,,,
XX09485,33,47,10,,,,,
XX09486,70,47,0,,,,,
XX09487,50,73,0,,,,,
XX09488,90,100,82,,,,,
XX09489,47,60,28,,,,,
XX09490,7,97,8,,,,,
XX09491,30,57,38,,,,,
XX09492,47,0,78,,,,,
XX09493,23,30,65,,,,,
XX09494,77,100,38,,,,,
XX09495,30,7,65,,,,,
XX09496,93,20,90,,,,,
XX09497,87,40,60,,,,,
XX09498,10,47,100,,,,,
XX09499,73,60,100,,,,,
XX09500,7,90,72,,,,,
XX09501,43,13,68,,,,,
XX09502,60,33,18,,,,,
XX09503,63,73,90,,,,,
XX09504,80,17,65,,,,,
XX09505,7,73,12,,,,,
XX09506,90,67,62,,,,,
XX09507,3,90,35,,,,,
XX09508,7,67,48,,,,,
XX09509,63,23,78,,,,,
XX09510,90,47,65,,,,,
XX09511,0,27,0,,,,,
XX09512,0,50,2,,,,,
XX09513,63,13,42,,,,,
XX09514,40,57,10,,,,,
XX09515,87,63,10,,,,,
XX09516,93,100,75,,,,,
XX09517,60,10,30,,,,,
XX09518,0,100,38,,,,,
XX09519,7,63,18,,,,,
XX09520,50,77,70,,,,,
XX09521,53,67,25,,,,,
XX09522,80,53,8,,,,,
XX09523,0,77,88,,,,,
XX09524,87,3,98,,,,,
XX09525,3,67,80,,,,,
XX09526,23,100,92,,,,,
XX09527,30,33,82,,,,,
XX09528,40,0,72,,,,,
XX09529,70,3,48,,,,,
XX09530,27,27,0,,,,,
XX09531,33,57,68,,,,,
XX09532,40,0,18,,,,,
XX09533,0,47,98,,,,,
XX09534,83,83,57,,,,,
XX09535,93,57,5,,,,,
XX09536,40,30,52,,,,,
XX09537,93,93,65,,,,,
XX09538,47,83,8,,,,,
XX09539,17,83,15,,,,,
